ticker,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
AAP,USD,8468224000,5367952000,896527000,363302000,4219321000,679359000,3100000000,1418486000,1755749000,1602928000,608520000,994408000,None,None,None,105970000,78858000,5237437000,3537409000,2921653000,None,None,350000,1700000000,None,1129350000,350000,1044008000,1044350000,43396000,226826000,3230787000,141482000,2740046000,8000,73866000,133656000,None,None,-71246000,-76286000,57553000,38596000,-1252000,-75034000,947708000,-33787000,4945000,8878000,77000,77000,None,4465000,4400000,None,861000,None,None,784000,None,106072000,1258000,95996000,947708000,2182233000,2036364000,1234525000,156569000,791139000,None,801839000,None,None,None,13314000,2182233000,745000,None,10700000,144000000,48004000,None,947708000,947708000,156569000,167269000,2017-11-14,1.43,1.2067,0.2233,18.505
AES,USD,38834000000,6660000000,1398000000,1961000000,660000000,2357000000,30232000000,24356000000,10199000000,1631000000,474000000,1157000000,1164000000,1164000000,563000000,1080000000,2095000000,35648000000,6736000000,2091000000,None,None,2257000000,24952000000,None,19776000000,2257000000,None,22033000000,15000000,3047000000,3186000000,1892000000,-934000000,8000000,660386566,739000000,185000000,None,424000000,309000000,303000000,464000000,159000000,23000000,261000000,-859000000,614000000,624000000,0,0,None,80000000,80000000,None,0,None,None,0,None,185000000,15000000,152000000,640000000,2693000000,2053000000,2053000000,610000000,52000000,None,55000000,101000000,-353000000,-56000000,297000000,-29000000,96000000,None,303000000,245000000,93000000,402000000,147000000,227000000,542000000,845000000,2017-11-02,0.24,0.2926,-0.0526,-17.9768
AFL,USD,136083000000,4927000000,4927000000,4927000000,None,None,439000000,439000000,None,None,None,None,118041000000,730000000,83206000000,2115000000,778000000,114106000000,108858000000,None,None,None,5248000000,5248000000,None,5230000000,5770000000,None,5230000000,13431000000,102663000000,21977000000,11187000000,27489000000,67000000,393875000,1431000000,41000000,None,766000000,153000000,271000000,None,40000000,None,716000000,-370000000,-382000000,None,240000000,240000000,None,163000000,163000000,None,None,0,None,-225000000,6000000,663000000,-16000000,716000000,-1617000000,5506000000,7123000000,4362000000,1014000000,686000000,None,1018000000,None,-59000000,None,59000000,4625000000,-10000000,None,None,1075000000,359000000,59000000,716000000,846000000,1134000000,None,2017-10-25,0.85,0.8146,0.0354,4.3457
A,USD,8426000000,4169000000,2678000000,2678000000,575000000,801000000,4275000000,757000000,843000000,2968000000,361000000,2607000000,106000000,138000000,None,192000000,394000000,3591000000,1263000000,305000000,291000000,210000000,210000000,2537000000,None,1790000000,100000000,1801000000,2000000000,181000000,293000000,4831000000,0,-126000000,3000000,322000000,288000000,76000000,None,None,221000000,52000000,58000000,110000000,107000000,54000000,-59000000,-106000000,-70000000,0,0,None,43000000,43000000,None,None,None,None,8000000,None,115000000,-6000000,177000000,706000000,1248000000,542000000,971000000,199000000,347000000,91000000,450000000,7000000,-20000000,None,20000000,-3285000000,40000000,None,31000000,226000000,49000000,20000000,54000000,248000000,199000000,277000000,2017-11-20,0.67,0.6239,0.0461,7.389
AIG,USD,503073000000,12752000000,2433000000,12208000000,None,None,500102000000,None,None,None,None,None,321123000000,323539000000,9775000000,37964000000,237658000000,430061000000,399566000000,None,None,None,762000000,31039000000,None,31039000000,762000000,2998000000,31039000000,21247000000,399022000000,72468000000,47602000000,28389000000,4766000000,898880087,174000000,5029000000,None,None,1168000000,912000000,None,None,None,-1713000000,-250000000,-99000000,0,275000000,278000000,None,287000000,287000000,None,0,184000000,None,-278000000,0,-6742000000,3000000,-1739000000,-12859000000,11751000000,24610000000,13366000000,-15008000000,2149000000,None,2149000000,-136000000,-290000000,None,290000000,8720000000,None,None,804000000,-2830000000,-1091000000,291000000,-1738000000,-762000000,-2540000000,None,2017-11-02,-1.22,-0.7869,-0.4331,-55.0388
APD,USD,18467200000,5876700000,3273600000,3677600000,335400000,1174000000,12590500000,8440200000,11107600000,1089800000,368300000,721500000,2739800000,1286900000,404000000,403300000,641800000,8281700000,2489000000,659500000,None,560400000,144000000,5792700000,None,3818800000,416400000,None,3962800000,114600000,1611900000,10086200000,2163500000,12846600000,249400000,218000000,475000000,None,None,263700000,19500000,231000000,232900000,-18900000,38400000,475000000,393100000,-186500000,600000,0,0,None,207000000,207000000,None,None,200000,None,30200000,None,941000000,11900000,468700000,658100000,2203100000,1545000000,1545000000,457400000,187100000,13200000,-11300000,None,-30800000,None,30800000,12200000,7800000,None,231000000,467400000,-1300000,30800000,474200000,838400000,498200000,729200000,2017-10-26,1.76,1.6766,0.0834,4.9744
AKAM,USD,4509134000,1295783000,368152000,752001000,None,400839000,3849309000,883754000,None,1535050000,176288000,1358762000,1038683000,661929000,383849000,142943000,113688000,1236479000,430306000,88339000,68940000,None,657131000,806173000,None,624262000,657131000,670300000,624262000,9285000,128834000,3272655000,306628000,-761515000,1755000,169726509,236291000,None,3386000,28026000,-14587000,97178000,119740000,1326000,None,60512000,-102379000,-119738000,None,129014000,129014000,None,None,None,None,None,0,0,-112954000,None,15651000,2107000,63911000,395909000,621399000,225490000,225468000,91253000,244743000,57226000,310054000,4463000,-4746000,None,4746000,624440000,535000,None,7753000,91505000,27594000,4746000,60512000,71910000,96251000,104004000,2017-10-24,0.62,0.587,0.033,5.6218
ALK,USD,10739000000,2214000000,144000000,1740000000,57000000,301000000,8525000000,6230000000,3078000000,2069000000,135000000,1934000000,None,None,1596000000,116000000,226000000,7248000000,2765000000,97000000,682000000,334000000,334000000,2116000000,None,2701000000,334000000,2367000000,2701000000,1103000000,429000000,3491000000,494000000,4117000000,1000000,123387158,273000000,26000000,None,31000000,-85000000,95000000,354000000,None,None,266000000,-171000000,-156000000,None,28000000,28000000,None,37000000,37000000,None,0,None,None,-28000000,None,-54000000,None,259000000,747000000,2110000000,1347000000,612000000,427000000,711000000,None,1683000000,9000000,-26000000,None,26000000,None,2000000,None,95000000,417000000,158000000,26000000,266000000,263000000,443000000,543000000,2017-10-25,2.24,2.2602,-0.0202,-0.8937
ALB,USD,7523300000,2327324000,692188000,1045339000,610212000,570147000,5195976000,2484285000,1682780000,2032891000,416413000,1616478000,33000,530227000,353151000,101626000,148573000,3624481000,1103017000,361937000,None,382358000,382358000,2414781000,None,1789529000,382358000,1407171000,1789529000,312095000,199273000,3898819000,None,2288904000,1105000,110495000,129299000,700000,None,None,-7881000,49895000,89754000,None,None,130193000,-95393000,3539000,None,0,0,None,45304000,35443000,None,None,0,None,3674000,None,38394000,949000,118670000,275657000,754866000,479210000,479077000,147422000,106471000,21763000,127345000,None,None,None,15792000,-1900000,-1986000,None,6038000,137165000,18495000,15792000,118670000,165560000,147422000,153460000,2017-11-08,1.08,1.0719,0.0081,0.7557
ARE,USD,11545323000,146275000,118562000,118562000,None,None,138896000,11443000,None,78929000,78929000,None,10565475000,33692000,485262000,11329000,10781468000,5640512000,429738000,None,None,None,314000000,2801290000,None,4817040000,211280000,2801290000,4817040000,83402000,None,5406970000,None,43864000,943000,92598000,133496000,32422000,None,17336000,19474000,2188000,334841000,1578000,None,59546000,-332044000,199097000,-8937000,None,0,None,81820000,80518000,1302000,245784000,592606000,None,245784000,None,-6315000,847000,53773000,479779000,688672000,208893000,83469000,354355000,17636000,None,125424000,1045000,-31031000,None,31031000,216021000,14100000,None,107788000,59546000,None,31031000,369500000,74960000,354355000,462143000,2017-10-30,0.55,0.4073,0.1427,35.0356
ALGN,USD,1697623000,1101003000,362613000,679067000,36941000,321328000,607385000,295901000,None,115525000,25455000,90070000,428171000,111717000,316454000,63667000,25400000,515665000,461369000,45942000,241576000,None,None,8921000,None,None,None,None,None,241576000,8921000,1181958000,None,301117000,8000,80176000,118125000,0,None,23428000,40728000,9972000,48105000,32399000,2093000,82555000,-120066000,5204000,None,15000000,15000000,None,None,None,None,6329000,None,None,-8671000,None,4429000,1166000,82555000,292488000,385267000,92779000,92779000,98763000,169524000,24201000,193725000,None,1826000,None,None,None,2136000,None,1500000,100899000,18344000,None,82555000,83499000,98763000,100263000,2017-10-26,1.01,0.8129,0.1971,24.2465
ALLE,USD,2447300000,924600000,334900000,334900000,257100000,302800000,1532100000,246100000,None,1149100000,393200000,755900000,None,None,None,29800000,127500000,2075200000,432200000,177700000,None,35000000,35000000,1643000000,None,1412000000,35000000,1412000000,-7400000,219500000,231000000,367200000,None,543500000,1000000,95000000,106000000,6100000,None,None,None,5800000,12300000,None,None,90100000,-10200000,163800000,0,0,0,None,15200000,15200000,None,None,0,None,0,None,89400000,1800000,89800000,110400000,594200000,483800000,335000000,127100000,147300000,None,148300000,300000,-17800000,None,17800000,-300000,2700000,None,5800000,111700000,21900000,18200000,90100000,111900000,129500000,135300000,2017-10-26,1.02,1.0189,0.0011,0.108
LNT,USD,14114900000,751500000,9200000,9200000,220600000,336100000,1973700000,10931100000,None,None,None,None,119400000,458600000,None,101400000,21400000,9960700000,1470100000,478100000,None,590500000,485300000,8290600000,None,4360300000,105200000,4255100000,4845600000,217000000,296100000,4154200000,-10700000,2324800000,2300000,231204360,201500000,53500000,None,-62600000,-92000000,120700000,72900000,-94100000,None,171400000,-387200000,66400000,116700000,None,None,None,72600000,72600000,None,5900000,0,None,5900000,None,1900000,None,171400000,410500000,906900000,496400000,343600000,236300000,32100000,None,321900000,None,-53900000,None,53900000,906900000,-4600000,None,120700000,197500000,26100000,53900000,168800000,171400000,251400000,372100000,2017-11-02,0.75,0.8559,-0.1059,-12.3729
ALL,USD,113632000000,2888000000,690000000,2888000000,None,None,9976000000,1067000000,None,2309000000,2309000000,2309000000,82771000000,6600000000,2198000000,10459000000,26823000000,91513000000,85164000000,None,None,None,6349000000,6349000000,None,6349000000,6349000000,None,6349000000,13878000000,83915000000,22119000000,25413000000,42125000000,9000000,360000000,1866000000,25000000,None,1060000000,1350000000,1200000000,70000000,-1239000000,None,6653000000,-1127000000,-531000000,None,191000000,191000000,None,163000000,134000000,29000000,None,0,0,-167000000,None,6653000000,None,666000000,8272000000,9888000000,1388000000,8735000000,7040000000,1218000000,None,1232000000,-55000000,-83000000,None,83000000,8252000000,1000000,None,120000000,971000000,305000000,83000000,6653000000,892000000,1054000000,None,2017-11-01,1.6,0.8299,0.7701,92.7943
GOOGL,USD,189536000000,119345000000,10581000000,100143000000,765000000,15577000000,70191000000,40120000000,16238000000,19614000000,2883000000,16731000000,101706000000,12569000000,89562000000,2860000000,2683000000,32436000000,20693000000,2674000000,1615000000,None,3964000000,11592000000,None,3964000000,3964000000,3941000000,-59000000,1269000000,2924000000,157100000000,None,118237000000,39609000000,694790000,9872000000,None,None,1406000000,3236000000,1761000000,3538000000,1150000000,None,6701000000,-14404000000,-706000000,None,0,0,None,None,None,None,None,None,None,0,None,-5130000000,108000000,6732000000,16624000000,27772000000,11148000000,11148000000,7782000000,4637000000,4205000000,8842000000,None,-27000000,None,27000000,-53000000,47000000,None,1761000000,7979000000,1247000000,27000000,6701000000,7714000000,8006000000,9767000000,2017-10-26,9.57,8.4592,1.1108,13.1313
GOOG,USD,189536000000,119345000000,10581000000,100143000000,765000000,15577000000,70191000000,40120000000,16238000000,19614000000,2883000000,16731000000,101706000000,12569000000,89562000000,2860000000,2683000000,32436000000,20693000000,2674000000,1615000000,None,3964000000,11592000000,None,3941000000,3964000000,3941000000,-59000000,1269000000,2924000000,157100000000,None,118237000000,39609000000,694790000,9872000000,None,None,1406000000,3236000000,1761000000,3538000000,1150000000,None,6701000000,-14404000000,-706000000,None,0,0,None,None,None,None,None,None,None,0,None,-5130000000,108000000,6732000000,16624000000,27772000000,11148000000,11148000000,7782000000,4637000000,4205000000,8842000000,None,-27000000,None,27000000,-53000000,47000000,None,1761000000,7979000000,1247000000,27000000,6701000000,7714000000,8006000000,9767000000,2017-10-26,9.57,8.4592,1.1108,13.1313
MO,USD,44160000000,5156000000,2582000000,2582000000,1987000000,148000000,39004000000,1907000000,2939000000,17503000000,12196000000,5307000000,18213000000,18213000000,None,439000000,480000000,31954000000,6662000000,270000000,None,0,0,25292000000,None,13890000000,13890000000,13890000000,0,6392000000,372000000,12166000000,31305000000,38542000000,935000000,1915000000,2199000000,21000000,None,7000000,17000000,51000000,60000000,29000000,-12000000,1867000000,44000000,-1934000000,0,759000000,759000000,None,1175000000,1175000000,None,0,0,None,-759000000,None,327000000,None,1866000000,3171000000,6560000000,3561000000,1952000000,2589000000,568000000,None,15000000,None,-169000000,None,169000000,0,169000000,None,51000000,2643000000,777000000,0,1867000000,1758000000,2589000000,2863000000,2017-10-26,0.9,0.8745,0.0255,2.916
AMZN,USD,115267000000,48578000000,12767000000,24310000000,13711000000,10557000000,66689000000,45335000000,None,13271000000,13271000000,13271000000,16779000000,None,11543000000,10557000000,8083000000,90609000000,47072000000,26075000000,5153000000,1037000000,1037000000,43537000000,None,25847000000,1037000000,24710000000,25847000000,15844000000,18827000000,24658000000,1837000000,6779000000,5000000,482000000,3777000000,None,None,6808000000,1593000000,2912000000,3074000000,-1757000000,1593000000,256000000,-18478000000,14662000000,None,0,0,None,None,None,None,None,16080000000,None,0,None,-436000000,148000000,256000000,12528000000,43516000000,30988000000,27549000000,347000000,3439000000,5944000000,3484000000,54000000,-228000000,None,228000000,43744000000,143000000,None,2912000000,314000000,58000000,228000000,256000000,361000000,542000000,3454000000,2017-10-26,0.52,0.0145,0.5055,3486.2069
AMCR,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130500000,421300000,2251100000,1829800000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,
AMD,USD,3586000000,2699000000,879000000,879000000,794000000,797000000,887000000,236000000,742000000,289000000,248000000,289000000,57000000,57000000,2000000,157000000,305000000,3066000000,1591000000,472000000,72000000,70000000,70000000,1475000000,None,1356000000,1426000000,1356000000,49000000,73000000,119000000,520000000,108000000,-7821000000,10000000,965000000,69000000,None,None,2000000,126000000,36000000,34000000,22000000,28000000,71000000,51000000,2000000,28000000,None,None,None,None,None,None,0,0,None,5000000,None,119000000,None,61000000,571000000,1584000000,1013000000,1013000000,119000000,132000000,320000000,447000000,None,-31000000,None,31000000,1584000000,-3000000,None,36000000,83000000,22000000,31000000,71000000,63000000,114000000,157000000,2017-10-24,0.1,0.0754,0.0246,32.626
AEE,USD,25617000000,1581000000,9000000,9000000,547000000,854000000,24985000000,20906000000,None,411000000,411000000,411000000,None,None,None,96000000,538000000,18272000000,2581000000,None,None,1223000000,446000000,16326000000,None,6922000000,777000000,6922000000,446000000,318000000,469000000,7345000000,None,1830000000,2000000,242600000,784000000,None,None,46000000,47000000,23000000,525000000,5000000,34000000,290000000,-525000000,-255000000,-446000000,0,0,None,108000000,106000000,None,0,300000000,None,0,None,-1000000,None,288000000,920000000,1723000000,803000000,672000000,569000000,129000000,None,1154000000,None,-90000000,7000000,97000000,1723000000,23000000,None,243000000,493000000,205000000,97000000,290000000,288000000,590000000,833000000,2017-11-03,1.24,1.332,-0.092,-6.9069
AAL,USD,52401000000,10002000000,340000000,5768000000,1315000000,1700000000,49242000000,33311000000,15416000000,6305000000,2214000000,4091000000,None,None,5428000000,1219000000,9088000000,48453000000,15307000000,1638000000,None,2467000000,2467000000,33146000000,None,None,2467000000,None,-238000000,3656000000,3462000000,3948000000,None,3152000000,5000000,479999894,369000000,268000000,None,None,None,None,1369000000,None,None,624000000,185000000,-599000000,None,359000000,359000000,None,49000000,48000000,None,0,535000000,None,-359000000,None,575000000,None,661000000,4315000000,10612000000,6297000000,2345000000,1256000000,3395000000,None,5172000000,25000000,-266000000,None,266000000,10965000000,48000000,None,433000000,1063000000,402000000,266000000,624000000,646000000,1329000000,1762000000,2017-10-26,1.42,1.398,0.022,1.5737
AEP,USD,63964900000,4067800000,343900000,654600000,916500000,1928200000,11580600000,48316500000,17121700000,52500000,52500000,52500000,456500000,310400000,310700000,650100000,1856900000,45850100000,7322000000,1537000000,None,3418600000,1059300000,38528100000,None,20721700000,2359300000,18362400000,21781000000,953900000,837000000,18069100000,None,8532000000,3328300000,491840722,1407200000,171500000,None,-55500000,129000000,168500000,1267800000,-69200000,-68000000,556700000,-1325900000,65200000,-792400000,None,None,None,290100000,290100000,None,0,1692700000,None,0,None,171500000,None,544700000,2406600000,4104700000,1698100000,1425500000,975100000,272600000,None,3129600000,2400000,-223300000,None,223300000,39000000,57500000,None,168500000,808700000,264000000,223300000,544700000,530900000,975100000,1200500000,2017-10-26,1.1,1.1612,-0.0612,-5.2704
