ticker,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
ADP,USD,59102600000,51107300000,1745000000,1764700000,None,2736000000,5547200000,644500000,None,3553200000,1222500000,2330700000,1764700000,0,19700000,735900000,868000000,54053000000,49084000000,103500000,1007900000,1100000,0,4969000000,363500000,3006400000,1100000,2986100000,3006400000,48791100000,843600000,5049600000,16362400000,20011800000,63900000,420400000,1093700000,40600000,None,92500000,148600000,126500000,127400000,-25800000,None,694400000,-2232000000,-1520100000,0,462500000,462500000,None,393800000,393800000,None,None,0,None,-462500000,None,694400000,None,694400000,817300000,4007400000,3190100000,2341200000,-2005700000,782300000,None,2823000000,8500000,-18400000,8500000,18400000,4025800000,None,None,84300000,910100000,215700000,18400000,694400000,488900000,928500000,1012800000,2022-01-26,1.65,1.63,0.02,1.227
AAP,USD,12194209000,6275476000,601428000,601428000,4659018000,782785000,5918689000,1528311000,2403567000,1644917000,651217000,993700000,None,None,None,232245000,73651000,9065918000,5180307000,3922007000,None,None,None,3900611000,2337651000,2087346000,None,1034320000,2087346000,481249000,103034000,3128291000,2300288000,4605791000,8000,62009000,,,,,,,,,,,,,,,,,,,,,,,,,,,81669000,1072117000,2396975000,1324858000,1324858000,112462000,959655000,None,959655000,None,-9705000,-9705000,-65875000,None,-2791000,None,65196000,99965000,18296000,None,81670000,None,112462000,-280348000,2022-02-14,2.07,1.97,0.1,5.0761
AES,USD,32963000000,5356000000,943000000,1175000000,604000000,1602000000,28255000000,19906000000,8486000000,2627000000,1450000000,1177000000,1138000000,1080000000,232000000,897000000,2188000000,30165000000,4732000000,1153000000,301000000,6000000,13603000000,22407000000,128000000,214000000,None,None,214000000,-10109000000,3358000000,2798000000,1845000000,-1089000000,8000000,666793625,523000000,278000000,None,219000000,517000000,261000000,582000000,52000000,23000000,-1330000000,-1323000000,276000000,162000000,None,None,None,100000000,100000000,None,None,None,None,0,None,-1330000000,-21000000,-632000000,559000000,2770000000,2211000000,2211000000,559000000,36000000,None,2293000000,86000000,-242000000,-158000000,242000000,-1803000000,136000000,None,261000000,-840000000,-208000000,279000000,-632000000,-487000000,-598000000,-337000000,2022-01-06,0.45,0.43,0.02,4.6512
AFL,USD,157542000000,6654000000,5051000000,6654000000,None,None,806000000,538000000,663000000,268000000,None,268000000,127077000000,115061000000,1603000000,43721000000,-48772000000,124289000000,131000000,None,None,None,7956000000,97116000000,117000000,15737000000,None,None,15737000000,4339000000,111994000000,33253000000,18185000000,41381000000,135000000,652132000,870000000,123000000,None,-1000000,-50000000,346000000,None,-50000000,None,1039000000,-1207000000,-842000000,None,625000000,625000000,None,208000000,208000000,None,None,0,None,-606000000,13000000,-1157000000,22000000,1039000000,-1039000000,5436000000,6475000000,None,994000000,962000000,None,2674000000,None,-57000000,-57000000,57000000,3993000000,-8000000,None,-10000000,1232000000,193000000,57000000,1039000000,770000000,1289000000,1223000000,2022-02-02,1.28,1.27,0.01,0.7874
A,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000000,18000000,None,47000000,100000000,82000000,75000000,46000000,54000000,283000000,-79000000,-546000000,0,447000000,447000000,None,63000000,63000000,None,None,None,None,-420000000,None,-374000000,-4000000,283000000,,,,,,,,,,,,,,,,,,,,,,,,2022-02-22,1.21,1.18,0.03,2.5424
AIG,USD,596112000000,23086000000,2198000000,22572000000,None,None,18782000000,1712000000,None,4356000000,300000000,4056000000,359292000000,361531000000,20374000000,76523000000,-352870000000,527200000000,-17319000000,None,None,None,-17319000000,544519000000,None,30163000000,None,1871000000,30163000000,60084000000,456266000000,65956000000,51618000000,23785000000,4766000000,818687363,515000000,5146000000,None,-702000000,1048000000,1091000000,None,None,None,4106000000,-356000000,-975000000,0,941000000,941000000,None,271000000,264000000,7000000,0,0,None,-941000000,None,-816000000,None,3746000000,-4530000000,14087000000,18617000000,None,-6782000000,2244000000,None,2252000000,-146000000,-297000000,-297000000,297000000,9362000000,None,None,1043000000,4688000000,942000000,537000000,3739000000,2926000000,4985000000,6563000000,2022-02-16,1.58,1.19,0.39,32.7731
APD,USD,27125300000,6483500000,2953700000,3682300000,487200000,1823800000,20641800000,13624700000,14476300000,1342100000,418800000,923300000,3329200000,3329200000,728600000,484900000,1621500000,12749700000,2630100000,None,578600000,199700000,112900000,10119600000,None,7265100000,86800000,None,7378000000,119800000,1731700000,13825100000,1989200000,15905200000,249400000,221900000,785200000,None,None,167600000,130600000,332300000,663800000,96900000,33700000,549600000,-1719100000,-585100000,113100000,None,None,None,332100000,332100000,None,None,51600000,None,13300000,None,-1519000000,None,560400000,537800000,2994200000,2456400000,2223600000,523000000,232800000,23300000,255300000,None,-30500000,117300000,30500000,None,22600000,None,332300000,673700000,113300000,30500000,560400000,624000000,704200000,1036500000,2022-02-04,2.52,2.51,0.01,0.3984
AKAM,USD,8138673000,1920434000,536725000,1618769000,None,675926000,7284054000,1534329000,2260247000,2469479000,313225000,2156254000,3235907000,2153863000,1082044000,16660000,142287000,3608659000,790341000,109928000,111859000,None,175683000,2818318000,882770000,1976167000,None,1976167000,1976167000,6623000,68748000,4530014000,None,1256692000,1605000,160512111,386900000,33491000,547000,34212000,-10262000,141699000,109695000,8871000,None,160534000,-843954000,-269225000,None,270998000,270998000,None,None,None,None,None,None,None,-258308000,None,-726279000,None,160534000,582671000,908074000,325403000,325403000,196085000,272954000,93173000,387899000,3434000,-18317000,3434000,18317000,905358000,-222000,None,12600000,179550000,19016000,18317000,160534000,145155000,197867000,210467000,2022-02-15,1.49,1.42,0.07,4.9296
ALK,USD,13951000000,3920000000,470000000,3116000000,62000000,546000000,10031000000,6138000000,3862000000,2044000000,2044000000,2044000000,5239000000,None,2646000000,196000000,396000000,10150000000,3991000000,200000000,1446000000,366000000,7000000,6159000000,1547000000,2539000000,366000000,2173000000,2546000000,2075000000,378000000,3801000000,674000000,4242000000,1000000,125905864,129000000,326000000,None,-162000000,57000000,100000000,150000000,-66000000,None,18000000,-65000000,-89000000,None,0,0,None,0,None,None,None,0,None,0,None,-25000000,None,18000000,-134000000,1991000000,2125000000,633000000,39000000,853000000,None,1860000000,6000000,-36000000,-19000000,36000000,None,9000000,None,100000000,29000000,11000000,36000000,18000000,238000000,39000000,102000000,2022-01-27,0.24,0.22,0.02,9.0909
ALB,USD,10974118000,2007981000,439272000,439272000,812920000,735816000,9214977000,5909616000,2165130000,1906574000,308947000,1597627000,877048000,897708000,897708000,132683000,252239000,5348852000,1874335000,647986000,None,393688000,389920000,3965086000,74011000,2394239000,389920000,2004319000,2394239000,1226349000,663698000,5625266000,None,3096539000,1170000,117015000,-146329000,42938000,None,None,None,68235000,300928000,-49295000,-127401000,10469000,-307763000,308649000,None,None,None,None,80575000,45617000,None,0,0,None,2172000,None,-145443000,None,-3824000,236594000,894204000,657610000,657610000,-31286000,123302000,12125000,277048000,None,-50781000,-5306000,50781000,-132353000,28530000,None,6337000,11200000,15024000,5306000,-65801000,-29838000,-31286000,68318000,2022-02-16,1.01,0.99,0.02,2.0202
ARE,USD,30219373000,415227000,361348000,361348000,None,None,1188021000,26429000,None,609872000,609872000,None,26895716000,38483000,None,254762000,26335118000,11186123000,1733043000,None,None,None,269990000,8316678000,434745000,8791866000,269990000,8316678000,8791866000,622713000,424278000,16189542000,None,None,1580000,158043880,249560000,35780000,None,-1389000,53495000,2409000,2223587000,-371000,None,99796000,-1673931000,1473598000,-480000000,None,None,None,173560000,173560000,None,770552000,1430005000,None,770552000,None,47515000,None,74895000,675865000,1132515000,456650000,175717000,394932000,41654000,None,280933000,None,-34862000,-144728000,34862000,603755000,None,None,239254000,99796000,None,34862000,287410000,73630000,394932000,634186000,2022-01-31,0.47,0.65,-0.18,-27.6923
ALGN,USD,5942110000,2494075000,1099370000,1171342000,230230000,897198000,3448035000,1081926000,359101000,528256000,109709000,418547000,198850000,125320000,71972000,125087000,57509000,2319396000,1924071000,163886000,1289554000,None,None,532009000,102656000,None,None,None,None,607315000,174597000,3622714000,None,2619374000,8000,78710000,272849000,211452000,None,-1562000,125076000,29588000,109096000,45985000,29201000,191009000,-307711000,-101573000,None,100000000,100000000,None,None,None,None,0,None,None,-100000000,None,-136435000,None,190961000,744563000,1031099000,286536000,286536000,220892000,451195000,72476000,523671000,None,676000,676000,-880000,1003699000,-880000,None,4400000,219964000,29003000,None,191009000,177688000,220892000,225292000,2022-02-02,2.83,2.71,0.12,4.428
ALLE,USD,3051000000,1117600000,397900000,397900000,380400000,312400000,2042500000,283700000,544000000,1251300000,447500000,803800000,11000000,11000000,None,26900000,243900000,2288600000,601200000,259100000,None,12600000,24000000,1750700000,None,2900600000,12600000,1429500000,2900600000,318000000,87900000,759100000,None,952600000,900000,88215625,132200000,101000000,None,None,None,54000000,16700000,31700000,-105000000,112700000,-16700000,-220000000,0,200100000,200100000,None,32100000,32100000,None,None,None,None,-200100000,None,-95800000,None,112800000,63700000,662200000,598500000,422700000,115100000,171400000,None,250200000,0,-13200000,None,13200000,708000000,22600000,None,8800000,124600000,11800000,13700000,112700000,119400000,137800000,146600000,2022-02-15,1.11,1.02,0.09,8.8235
LNT,USD,18553000000,1069000000,39000000,39000000,246000000,531000000,19489000000,14987000000,None,None,None,None,687000000,517000000,517000000,240000000,1980000000,12563000000,2054000000,436000000,None,1149000000,515000000,10532000000,11000000,7368000000,633000000,6735000000,7883000000,226000000,388000000,5990000000,None,3250000000,3000000,250474529,105000000,75000000,None,-169000000,7000000,163000000,436000000,133000000,None,95000000,-276000000,187000000,199000000,None,None,None,99000000,99000000,None,6000000,300000000,None,6000000,None,16000000,None,95000000,804000000,1133000000,329000000,134000000,132000000,31000000,None,394000000,None,-71000000,None,71000000,927000000,2000000,None,163000000,87000000,-8000000,71000000,95000000,96000000,158000000,321000000,2022-02-17,0.35,0.36,-0.01,-2.7778
ALL,USD,99440000000,12203000000,763000000,11833000000,None,370000000,10691000000,939000000,2440000000,1420000000,151000000,3502000000,64701000000,8018000000,11070000000,-11377000000,-61224000000,74313000000,54027000000,None,None,None,None,833000000,None,7976000000,None,None,7976000000,19844000000,56208000000,25179000000,34471000000,53294000000,9000000,281000000,871000000,1152000000,None,-238000000,-400000000,-3225000000,59000000,516000000,None,791000000,221000000,-1175000000,None,863000000,863000000,0,262000000,235000000,27000000,None,0,None,-749000000,None,12690000000,None,817000000,13011000000,13011000000,2602000000,None,13011000000,-240000000,None,2210000000,-56000000,-84000000,None,84000000,43935000000,None,None,109000000,1098000000,281000000,84000000,1138000000,-444000000,1182000000,1291000000,2022-02-02,2.75,2.76,-0.01,-0.3623
GOOGL,USD,359268000000,188143000000,20945000000,139649000000,1170000000,40270000000,172625000000,97599000000,49414000000,24373000000,1417000000,22956000000,152164000000,31049000000,118704000000,7054000000,5361000000,107633000000,64254000000,6037000000,3823000000,113000000,0,43379000000,1973000000,15440000000,0,12400000000,15440000000,52740000000,2205000000,251635000000,None,191484000000,61774000000,662121000,24934000000,None,None,6066000000,6218000000,3439000000,6383000000,5819000000,None,20642000000,-11016000000,-16511000000,None,13473000000,13473000000,None,None,None,None,None,None,None,-13473000000,None,-2593000000,None,20642000000,42152000000,75140000000,32988000000,32988000000,21885000000,11744000000,8708000000,20452000000,None,-117000000,378000000,117000000,-181639000000,120000000,None,3439000000,24402000000,3760000000,117000000,20642000000,19427000000,24519000000,27958000000,2022-02-01,30.69,27.34,3.35,12.2531
GOOG,USD,359268000000,188143000000,20945000000,139649000000,1170000000,40270000000,172625000000,97599000000,49414000000,24373000000,1417000000,22956000000,152164000000,31049000000,118704000000,7054000000,5361000000,107633000000,64254000000,6037000000,3823000000,113000000,0,43379000000,1973000000,15440000000,0,12400000000,15440000000,52740000000,2205000000,251635000000,None,191484000000,61774000000,662121000,24934000000,None,None,6066000000,6218000000,3439000000,6383000000,5819000000,None,20642000000,-11016000000,-16511000000,None,13473000000,13473000000,None,None,None,None,None,None,None,-13473000000,None,-2593000000,None,20642000000,42152000000,75140000000,32988000000,32988000000,21885000000,11744000000,8708000000,20452000000,None,-117000000,378000000,117000000,-181639000000,120000000,None,3439000000,24402000000,3760000000,117000000,20642000000,19427000000,24519000000,27958000000,2022-02-01,30.69,27.51,3.18,11.5594
MO,USD,39523000000,6083000000,4544000000,4544000000,1194000000,47000000,20009000000,1553000000,2879000000,17483000000,12306000000,5177000000,13481000000,13481000000,13481000000,298000000,923000000,41129000000,8579000000,449000000,287000000,1105000000,0,32550000000,None,28044000000,1105000000,26939000000,28044000000,7025000000,283000000,-1606000000,36006000000,30664000000,935000000,1823175618,2663000000,3865000000,None,211000000,72000000,54000000,67000000,11000000,61000000,1624000000,1254000000,-2361000000,0,703000000,703000000,None,1659000000,1659000000,None,None,0,None,-703000000,None,1556000000,None,1624000000,3315000000,5962000000,-1939000000,1771000000,2733000000,90000000,None,582000000,None,-293000000,-520000000,293000000,6255000000,-20000000,None,54000000,2280000000,656000000,1188000000,1624000000,1998000000,2733000000,2334000000,2022-01-27,1.09,1.09,0,0
AMZN,USD,420549000000,161580000000,36220000000,96049000000,32640000000,32891000000,103810000000,216363000000,None,20478000000,5107000000,15371000000,127810000000,None,59829000000,242000000,27235000000,282304000000,142266000000,78664000000,28027000000,9574000000,None,142238000000,15670000000,50553000000,1491000000,48744000000,50553000000,51775000000,23643000000,138245000000,1837000000,85915000000,5000000,509000000,22086000000,1807000000,None,8909000000,1915000000,9802000000,18935000000,-6556000000,1915000000,14314000000,-12580000000,-3100000000,0,None,None,None,None,None,None,None,200000000,None,None,None,6300000000,-106000000,14323000000,20863000000,136903000000,116040000000,82835000000,3460000000,30235000000,15313000000,34205000000,118000000,-482000000,118000000,482000000,137385000000,11838000000,None,2970000000,14944000000,621000000,482000000,14314000000,14022000000,15426000000,18396000000,2022-02-03,27.75,3.57,24.18,677.3109
AMCR,USD,17138000000,5391000000,626000000,626000000,2273000000,1889000000,11747000000,3695000000,None,7119000000,1749000000,5370000000,16000000,None,None,603000000,215000000,12619000000,4293000000,2743000000,None,121000000,115000000,8326000000,467000000,6548000000,6000000,None,115000000,1058000000,362000000,4462000000,37000000,515000000,15000000,1520000000,435000000,67000000,None,None,None,155000000,110000000,None,None,229000000,-120000000,-302000000,338000000,231000000,231000000,None,185000000,185000000,None,10000000,11000000,None,-221000000,None,229000000,None,225000000,645000000,3468000000,3232000000,2862000000,322000000,303000000,23000000,402000000,5000000,-39000000,5000000,39000000,3507000000,2000000,None,45000000,286000000,61000000,39000000,229000000,202000000,325000000,370000000,2022-02-01,0.18,0.18,0,0
AMD,USD,12419000000,8583000000,2535000000,3608000000,1955000000,3035000000,4752000000,702000000,1134000000,289000000,328000000,289000000,69000000,69000000,1073000000,312000000,1478000000,4922000000,4240000000,1321000000,None,312000000,312000000,682000000,348000000,1000000,312000000,1000000,313000000,98000000,333000000,7497000000,2130000000,-1451000000,12000000,1207000000,822000000,None,None,275000000,1231000000,431000000,86000000,487000000,52000000,974000000,0,-727000000,None,758000000,758000000,None,None,None,None,None,None,None,-709000000,None,95000000,None,974000000,2426000000,4845000000,2930000000,2400000000,1207000000,412000000,811000000,1356000000,None,34000000,42000000,8000000,4811000000,4000000,None,118000000,1203000000,229000000,8000000,974000000,971000000,1211000000,1329000000,2022-02-01,0.92,0.76,0.16,21.0526
AEE,USD,35735000000,1968000000,8000000,8000000,592000000,820000000,35952000000,29261000000,14214000000,411000000,None,411000000,437000000,1159000000,None,229000000,891000000,26035000000,2826000000,None,None,1050000000,545000000,23585000000,None,13182000000,505000000,12562000000,13727000000,445000000,414000000,9700000000,None,3182000000,3000000,257700000,469000000,None,None,-23000000,-132000000,27000000,866000000,-138000000,-2000000,126000000,-882000000,423000000,-8000000,None,None,None,143000000,142000000,None,11000000,574000000,None,11000000,None,10000000,None,125000000,159000000,1545000000,1386000000,1208000000,197000000,142000000,None,1348000000,None,-87000000,6000000,93000000,1545000000,51000000,None,21000000,154000000,29000000,93000000,126000000,138000000,197000000,268000000,2022-02-17,0.48,0.49,-0.01,-2.0408
AAL,USD,66467000000,17336000000,273000000,12400000000,1795000000,1505000000,29786000000,36845000000,None,6088000000,1988000000,4100000000,12158000000,None,12158000000,1605000000,11744000000,81924000000,19006000000,1772000000,21461000000,2489000000,3995000000,54801000000,563000000,35008000000,2315000000,37323000000,35008000000,4255000000,1328000000,-7340000000,None,-8638000000,6000000,647727595,-1200000000,2417000000,None,None,None,2335000000,183000000,304000000,None,-932000000,1738000000,-561000000,None,5000000,5000000,None,0,None,None,None,94000000,None,-5000000,None,-23000000,None,-932000000,1465000000,8955000000,7490000000,3226000000,-780000000,451000000,None,2243000000,5000000,-468000000,5000000,468000000,9423000000,52000000,None,580000000,-1191000000,-259000000,468000000,-932000000,83000000,-723000000,-143000000,2022-01-20,-1.42,-1.48,0.06,4.0541
