ticker,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
AAP,USD,11267946000,5962471000,747719000,747719000,4374933000,713061000,None,1381388000,1985197000,1514401000,521969000,992432000,None,None,None,126758000,49667000,7596644000,4372405000,3317972000,None,None,None,None,None,793000000,0,746951000,None,467314000,131035000,3671302000,572592000,3561620000,8000,71738000,287619000,134873000,None,80540000,-35873000,53372000,50113000,27184000,-63057000,1009438000,-42100000,-35390000,-19687000,12347000,12347000,None,4305000,None,None,970000,None,None,-11377000,None,210389000,260000,124820000,1009438000,2332246000,2168774000,1322808000,170772000,838666000,None,845966000,None,None,None,None,2332246000,4113000,None,7300000,166210000,41390000,None,1009438000,1009438000,170772000,178072000,,,,,
AAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-13,2,2.2076,-0.2076,-9.4039
AES,USD,33238000000,5517000000,1169000000,1579000000,496000000,1538000000,27602000000,21565000000,8440000000,1519000000,460000000,1059000000,1086000000,1086000000,410000000,811000000,1695000000,30030000000,4042000000,1234000000,127000000,17000000,1087000000,22832000000,9000000,18668000000,16000000,None,19755000000,418000000,2931000000,3208000000,1867000000,-824000000,14160000,663797594,324000000,12000000,None,-77000000,-32000000,1000000,566000000,-1000000,-43000000,67000000,-450000000,-294000000,69000000,0,0,None,91000000,91000000,None,0,None,None,0,None,49000000,2000000,17000000,502000000,2483000000,1981000000,1981000000,322000000,49000000,None,169000000,82000000,-273000000,82000000,273000000,-32000000,18000000,None,266000000,74000000,57000000,324000000,16000000,-23000000,347000000,613000000,2019-08-06,0.26,0.282,-0.022,-7.8014
AFL,USD,151400000000,4106000000,3019000000,4106000000,None,None,562000000,562000000,None,10128000000,10128000000,None,126482000000,785000000,1087000000,2283000000,-69145000000,123159000000,117061000000,None,None,None,6231000000,6098000000,133000000,6098000000,3000000,None,6098000000,10350000000,111685000000,28241000000,13635000000,33130000000,135000000,740465000,813000000,-8000000,None,-33000000,52000000,309000000,None,52000000,None,817000000,-1436000000,-292000000,None,357000000,357000000,None,194000000,194000000,None,None,268000000,None,-330000000,14000000,-873000000,42000000,817000000,-1476000000,5511000000,6987000000,3602000000,1143000000,743000000,None,1072000000,None,-57000000,-57000000,57000000,4803000000,0,None,None,1109000000,292000000,57000000,817000000,2700000000,1166000000,None,2019-07-25,1.13,1.0724,0.0576,5.3711
A,USD,8625000000,3457000000,1765000000,1765000000,660000000,856000000,5174000000,839000000,None,3618000000,511000000,3107000000,None,99000000,None,176000000,612000000,3878000000,1622000000,316000000,735000000,None,504000000,2256000000,None,1294000000,504000000,1294000000,1798000000,188000000,737000000,4747000000,None,-122000000,3000000,310000000,242000000,25000000,None,249000000,127000000,55000000,48000000,75000000,10000000,191000000,-51000000,-582000000,0,549000000,549000000,None,51000000,51000000,None,None,None,None,-530000000,None,165000000,1000000,191000000,269000000,1256000000,987000000,582000000,225000000,366000000,101000000,506000000,10000000,-18000000,10000000,18000000,1274000000,5000000,None,27000000,222000000,31000000,18000000,191000000,185000000,240000000,267000000,2019-08-14,0.76,0.7219,0.0381,5.2777
AIG,USD,522269000000,18236000000,2935000000,17951000000,None,None,273773000000,724000000,None,11386000000,11386000000,None,334928000000,0,15016000000,44032000000,1855000000,456164000000,421439000000,None,None,None,1241000000,36291000000,None,36291000000,1241000000,2303000000,36291000000,27781000000,419873000000,64539000000,48991000000,22077000000,4766000000,869901511,-296000000,5710000000,None,-1653000000,1423000000,1439000000,None,None,None,1390000000,-2168000000,2454000000,0,0,0,None,286000000,279000000,7000000,0,750000000,0,0,0,-4320000000,None,1109000000,-3575000000,12561000000,16136000000,8208000000,-5715000000,2140000000,None,2140000000,-132000000,-360000000,518000000,360000000,7620000000,None,None,1358000000,1555000000,446000000,375000000,1103000000,3972000000,1915000000,None,2019-08-07,1.43,1.1566,0.2734,23.6383
APD,USD,19531900000,4915200000,2696800000,2696800000,408300000,1340700000,14616700000,10427600000,11998000000,1261500000,441100000,820400000,1290400000,1290400000,0,372200000,698800000,7805300000,2155200000,None,233900000,546400000,79900000,5650100000,None,3739800000,466500000,None,3819700000,1608200000,1553600000,11386100000,2033700000,13891900000,249400000,220600000,717600000,4700000,None,30700000,38300000,269100000,544100000,39000000,-700000,500200000,-553400000,-201000000,44300000,0,0,None,255300000,255300000,None,None,0,None,17900000,None,-39100000,-2300000,488000000,758000000,2224000000,1466000000,1466000000,569700000,188500000,18100000,206600000,None,-34200000,22200000,34200000,None,17600000,None,269100000,597300000,109300000,34200000,488000000,451400000,631500000,900600000,2019-07-25,2.17,2.1327,0.0373,1.749
AKAM,USD,5343236000,1744794000,515896000,1042492000,None,523382000,3598442000,1019407000,None,1762673000,176031000,1586642000,799817000,287046000,526596000,178920000,150511000,1948472000,590814000,126539000,115954000,96160000,96160000,1357658000,395222000,893191000,96160000,893191000,893191000,7350000,135102000,3394764000,116247000,-208994000,1649000,163359091,317929000,76697000,1040000,21998000,4619000,106065000,133349000,-5639000,None,113915000,-409427000,-83694000,None,81400000,81400000,None,None,None,None,None,0,0,-81400000,None,32515000,None,113915000,455354000,697547000,242193000,242193000,135782000,255222000,61439000,327051000,6410000,-8446000,6410000,8446000,705074000,-578000,None,9600000,133168000,19253000,8446000,113915000,118410000,141614000,151214000,2019-07-30,1.07,1.0034,0.0666,6.6374
ALK,USD,12951000000,2218000000,244000000,1627000000,55000000,389000000,9037000000,6744000000,3307000000,2068000000,125000000,1943000000,1383000000,None,1383000000,147000000,225000000,8978000000,3534000000,156000000,None,288000000,561000000,3906000000,1697000000,1826000000,288000000,1538000000,1826000000,2214000000,197000000,3973000000,593000000,4717000000,1000000,123338144,565000000,16000000,None,57000000,-60000000,105000000,272000000,None,None,262000000,-344000000,-192000000,None,12000000,12000000,None,43000000,43000000,None,0,0,None,-12000000,None,367000000,None,262000000,885000000,2288000000,1403000000,697000000,364000000,131000000,None,1924000000,11000000,-20000000,11000000,20000000,None,-7000000,None,105000000,351000000,89000000,20000000,262000000,273000000,371000000,473000000,2019-07-25,2.17,2.1276,0.0424,1.9929
ALB,USD,8094414000,2036637000,398183000,398213000,814022000,730015000,6057777000,3390625000,1858369000,1939546000,373082000,1566464000,30000,541014000,30000,94417000,186592000,4293613000,1399981000,558839000,None,490691000,510132000,2757180000,3459000,1889110000,490691000,1398419000,1889110000,19441000,609209000,3800801000,None,2775940000,1059000,105971000,144372000,400000,None,None,4010000,52948000,199494000,None,-46304000,174970000,-199716000,-13290000,0,0,0,None,77888000,38926000,None,None,0,None,529000,None,-67091000,1543000,154198000,325914000,885052000,559138000,559138000,185737000,126715000,13462000,145167000,None,-32000,-9502000,32000,0,-7065000,None,136000,184609000,30411000,11601000,174970000,162325000,185737000,184777000,2019-08-07,1.55,1.4323,0.1177,8.2176
ARE,USD,16039470000,238225000,198909000,198909000,None,None,766634000,16725000,None,158569000,158569000,None,13206986000,334162000,None,76378000,13936131000,7628001000,561453000,None,None,None,514000000,5140914000,397613000,6356205000,4027000,5140914000,6356205000,1699000,71532000,7629020000,None,None,1120000,111433000,171610000,30638000,None,-5028000,2542000,1598000,632945000,-406000,None,87179000,-717904000,468412000,0,None,0,None,110578000,109572000,1006000,85394000,709000000,None,85394000,None,87179000,302000,78767000,539009000,699880000,160871000,105689000,378138000,26434000,None,160871000,None,-42879000,-20117000,42879000,384298000,1262000,None,134437000,87179000,None,42879000,390458000,78345000,378138000,512575000,2019-07-29,0.68,0.56,0.12,21.4286
ALGN,USD,2346017000,1457374000,423500000,726809000,81124000,565619000,817293000,599611000,None,78852000,14829000,64023000,348278000,44969000,303309000,18968000,48892000,972335000,789046000,61950000,None,None,16144000,25967000,75284000,0,None,None,75284000,481462000,25967000,1373682000,None,501275000,8000,79865000,177354000,None,None,-37317000,73629000,19172000,45337000,46312000,13401000,147142000,-246602000,-95619000,None,49504000,49504000,None,None,None,None,5000,None,None,-49499000,None,170633000,378000,147142000,432289000,600697000,168408000,168408000,176490000,267948000,38851000,255799000,None,3465000,3465000,None,584897000,13773000,None,1500000,190263000,43121000,None,147142000,147547000,176490000,177990000,2019-07-24,1.3338,1.3901,-0.0563,-4.0501
ALLE,USD,2849300000,883200000,157800000,157800000,304700000,380000000,2059100000,281700000,None,1411700000,533600000,878100000,None,1800000,None,37300000,272700000,2185700000,517100000,206500000,None,35100000,9400000,1724500000,None,1461500000,25700000,1393100000,1439600000,16700000,275500000,660500000,None,892700000,900000,93800000,119600000,23000000,None,None,None,7800000,17000000,None,5400000,109400000,-18500000,-101400000,0,69800000,69800000,None,25300000,25300000,None,None,0,None,-69800000,None,39600000,900000,109300000,144300000,731200000,586900000,410500000,145700000,175000000,None,176400000,400000,-13400000,400000,13400000,730700000,-700000,None,7800000,131500000,22200000,13400000,109400000,115000000,144900000,152700000,2019-07-25,1.26,1.3178,-0.0578,-4.3861
LNT,USD,16121600000,1027300000,170200000,170200000,205800000,421500000,1797000000,12854000000,None,None,None,None,141000000,443300000,None,151100000,68800000,11422000000,1949000000,422500000,None,1099300000,390500000,7630100000,None,6144900000,706800000,5438100000,6535400000,262300000,413600000,4699600000,None,2597800000,2400000,237521074,95800000,69800000,None,-30600000,74600000,142900000,300500000,78100000,-33100000,97100000,-242200000,302800000,-239200000,None,None,None,84100000,84100000,None,6000000,650000000,None,6000000,None,103100000,None,97100000,434700000,790200000,286300000,112400000,149800000,31000000,None,346200000,None,-69200000,-38200000,69200000,790200000,-3300000,None,142900000,108300000,11200000,69200000,97100000,95700000,177500000,320400000,2019-08-01,0.4,0.4397,-0.0397,-9.0289
ALL,USD,118374000000,4339000000,599000000,4339000000,None,None,11884000000,1058000000,None,2547000000,4667000000,2547000000,86491000000,7818000000,3740000000,10118000000,-28642000000,93898000000,87270000000,None,None,None,None,6628000000,None,6628000000,None,None,6628000000,15229000000,86273000000,24476000000,28500000000,45803000000,9000000,330000000,1348000000,91000000,None,340000000,174000000,1394000000,93000000,-114000000,None,8083000000,-879000000,-421000000,None,332000000,332000000,None,196000000,166000000,30000000,None,492000000,0,-283000000,None,8083000000,None,851000000,9530000000,11144000000,1614000000,8385000000,8054000000,1505000000,None,1476000000,-70000000,-82000000,None,82000000,222000000,2000000,None,32000000,1078000000,227000000,82000000,8083000000,1526000000,1160000000,1192000000,2019-07-30,2.18,1.5504,0.6296,40.6089
GOOGL,USD,257101000000,147437000000,16587000000,121056000000,964000000,21317000000,109664000000,64891000000,26539000000,19902000000,1902000000,18000000000,222621000000,13312000000,104469000000,4100000000,2461000000,64909000000,37000000000,3925000000,2104000000,None,0,18821000000,120000000,3954000000,1064000000,3954000000,-46000000,1717000000,1499000000,192192000000,None,145346000000,47937000000,694050000,12627000000,396000000,None,1276000000,1057000000,2835000000,6126000000,1146000000,None,9947000000,-10455000000,-4746000000,None,3577000000,3577000000,None,None,None,None,None,None,None,-3577000000,None,3425000000,None,9947000000,21749000000,39045000000,17296000000,17296000000,9180000000,6255000000,6213000000,12468000000,None,-25000000,653000000,25000000,39070000000,53000000,None,2835000000,12147000000,2200000000,25000000,9947000000,10636000000,12172000000,15007000000,2019-07-25,14.21,11.471,2.739,23.8776
GOOG,USD,257101000000,147437000000,16587000000,121056000000,964000000,21317000000,109664000000,64891000000,26539000000,19902000000,1902000000,18000000000,222621000000,13312000000,104469000000,4100000000,2461000000,64909000000,37000000000,3925000000,2104000000,None,0,18821000000,120000000,3954000000,1064000000,3954000000,-46000000,1717000000,1499000000,192192000000,None,145346000000,47937000000,694050000,12627000000,396000000,None,1276000000,1057000000,2835000000,6126000000,1146000000,None,9947000000,-10455000000,-4746000000,None,3577000000,3577000000,None,None,None,None,None,None,None,-3577000000,None,3425000000,None,9947000000,21749000000,39045000000,17296000000,17296000000,9180000000,6255000000,6213000000,12468000000,None,-25000000,653000000,25000000,39070000000,53000000,None,2835000000,12147000000,2200000000,25000000,9947000000,10636000000,12172000000,15007000000,2019-07-25,14.21,11.471,2.739,23.8776
MO,USD,57501000000,4483000000,1796000000,1796000000,2235000000,163000000,53052000000,1917000000,3016000000,17527000000,12331000000,5196000000,32094000000,32094000000,None,210000000,1480000000,42997000000,7952000000,224000000,364000000,2144000000,0,35045000000,None,27096000000,2144000000,27096000000,0,3894000000,364000000,14464000000,33859000000,44081000000,935000000,1870000000,103000000,62000000,None,-373000000,-116000000,53000000,41000000,5000000,-121000000,1997000000,-26000000,-1696000000,0,195000000,195000000,None,1499000000,1499000000,None,0,0,None,-195000000,None,2263000000,None,1996000000,3319000000,6307000000,1859000000,1874000000,2717000000,569000000,None,45000000,None,-312000000,138000000,312000000,6619000000,181000000,None,53000000,2600000000,604000000,None,1997000000,2067000000,2717000000,2965000000,2019-07-30,1.1,1.1032,-0.0032,-0.2901
AMZN,USD,191351000000,76790000000,22616000000,41463000000,18580000000,16747000000,164892000000,64723000000,None,14727000000,None,14727000000,51831000000,1501000000,18847000000,418000000,13462000000,138290000000,69678000000,36063000000,9075000000,13151000000,1636000000,70212000000,15350000000,25066000000,1636000000,23329000000,25066000000,26140000000,10149000000,53061000000,1837000000,25818000000,5000000,494000000,9118000000,988000000,None,4058000000,2100000000,5202000000,3562000000,-2193000000,2100000000,2625000000,-7549000000,-2158000000,149000000,0,0,None,None,None,None,None,283000000,None,0,None,-542000000,47000000,2625000000,18721000000,63021000000,44300000000,36337000000,3084000000,5561000000,9065000000,8049000000,215000000,-383000000,215000000,383000000,63404000000,-27000000,None,2402000000,2882000000,257000000,383000000,2625000000,2675000000,3265000000,5667000000,2019-07-25,5.22,5.5432,-0.3232,-5.8306
AMCR,USD,17165000000,5210100000,601600000,601600000,1953800000,1864300000,11954900000,3975000000,None,7462800000,2306800000,5156000000,137200000,98900000,None,421200000,187100000,11490300000,4541800000,2303400000,None,794200000,788800000,6948500000,None,5314400000,5400000,None,6103200000,1065800000,241000000,5609000000,16100000,323700000,16300000,1251100000,654600000,91800000,None,None,None,183400000,81100000,None,3200000,82500000,193800000,-767400000,379199966,0,None,None,388200000,388500000,None,2500000,6208500000,None,19299870,None,528300000,None,80600000,532500000,2600500000,2068000000,2067900000,211900000,374800000,16700000,1140099966,5200000,-48600000,100000,48700000,-6689600000,-1200000,None,17200000,171800000,91200000,48600000,81500000,83300000,220500000,237700000,2019-08-20,0.27,0.178,0.092,51.6854
AMD,USD,5102000000,3754000000,963000000,1128000000,1015000000,1731000000,1348000000,458000000,745000000,289000000,231000000,289000000,223000000,58000000,165000000,248000000,331000000,3201000000,1804000000,828000000,2000000,0,38000000,1397000000,249000000,1031000000,38000000,1031000000,-14000000,48000000,155000000,1901000000,50000000,-7385000000,11000000,1086000000,30000000,13000000,None,-60000000,151000000,52000000,58000000,93000000,60000000,35000000,-7000000,-38000000,0,None,None,None,None,None,None,None,None,None,34000000,None,22000000,None,35000000,621000000,1506000000,1099000000,910000000,59000000,189000000,373000000,562000000,None,-25000000,None,25000000,1531000000,3000000,None,52000000,37000000,2000000,25000000,35000000,36000000,62000000,114000000,2019-07-30,0.08,0.0782,0.0018,2.3018
AEE,USD,28103000000,1514000000,6000000,6000000,433000000,878000000,27838000000,23479000000,None,411000000,None,411000000,None,783000000,None,90000000,741000000,20312000000,2752000000,None,None,1335000000,999000000,17754000000,None,8222000000,336000000,8222000000,937000000,668000000,464000000,7791000000,None,2161000000,2000000,245800000,492000000,None,None,137000000,78000000,10000000,581000000,50000000,31000000,180000000,-587000000,99000000,199000000,0,0,None,118000000,117000000,None,18000000,0,None,18000000,None,-383000000,None,179000000,844000000,1379000000,535000000,414000000,280000000,118000000,None,1099000000,None,-91000000,6000000,97000000,1379000000,36000000,None,10000000,218000000,39000000,97000000,180000000,179000000,280000000,325000000,2019-08-02,0.72,0.7533,-0.0333,-4.4205
