ticker,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
AAP,USD,9040648000,6082454000,896527000,896527000,4362547000,624972000,2958194000,1368985000,1918502000,1540830000,550593000,990237000,0,0,None,198408000,48379000,5489835000,3885950000,3172790000,None,210000,210000,1297732000,None,1074210000,210000,1045720000,1045930000,90019000,239812000,3550813000,425954000,3326155000,8000,72460000,129525000,None,None,125082000,111139000,54600000,101571000,-72124000,183263000,928643000,-88145000,-110255000,43987000,154872000,154872000,None,0,8723000,None,910000,None,None,-153962000,None,-73479000,-4604000,53441000,928643000,2105072000,2075486000,1176428000,84253000,844391000,None,899058000,None,None,None,12975000,2105072000,-1421000,None,9400000,69856000,16415000,None,928643000,928643000,84253000,93653000,2019-02-19,1.17,1.1282,0.0418,3.705
AES,USD,32521000000,5015000000,1166000000,1479000000,577000000,1758000000,27784000000,21396000000,8227000000,1495000000,436000000,1059000000,1376000000,1114000000,313000000,807000000,3404000000,29313000000,4399000000,1329000000,109000000,None,1659000000,21639000000,None,368000000,1659000000,None,368000000,8000000,2723000000,3208000000,1878000000,-1005000000,8000000,662298096,662000000,320000000,None,156000000,151000000,233000000,529000000,81000000,23000000,181000000,-315000000,-480000000,-212000000,0,0,None,86000000,86000000,None,0,None,None,0,None,181000000,-4000000,128000000,646000000,2622000000,1976000000,1976000000,646000000,58000000,None,-128000000,79000000,-257000000,None,257000000,128000000,39000000,None,233000000,327000000,199000000,258000000,102000000,77000000,584000000,817000000,2019-02-27,0.36,0.3363,0.0237,7.0473
AFL,USD,140406000000,5324000000,4337000000,5324000000,None,None,443000000,443000000,581000000,9875000000,9875000000,None,122323000000,773000000,987000000,2128000000,-61469000000,116944000000,523000000,None,None,None,5778000000,5778000000,None,11591000000,1000000,None,11591000000,9496000000,107146000000,23462000000,12789000000,31788000000,135000000,755286000,1355000000,57000000,None,548000000,28000000,362000000,None,28000000,None,525000000,-410000000,-103000000,None,378000000,378000000,None,198000000,198000000,None,None,1020000000,None,-350000000,22000000,908000000,66000000,525000000,5126000000,5126000000,7012000000,3551000000,1045000000,795000000,None,1157000000,None,-58000000,None,58000000,4591000000,-1000000,None,None,722000000,197000000,58000000,525000000,767000000,780000000,None,2019-01-31,1.02,0.9427,0.0773,8.1999
A,USD,8952000000,3712000000,2057000000,2057000000,653000000,833000000,5247000000,829000000,None,3699000000,566000000,3133000000,None,77000000,None,169000000,635000000,3916000000,1095000000,315000000,None,None,None,2821000000,None,1792000000,None,1798000000,1792000000,197000000,785000000,5036000000,None,90000000,3000000,318000000,213000000,25000000,None,61000000,-34000000,54000000,39000000,-22000000,12000000,504000000,-290000000,-122000000,0,75000000,75000000,None,52000000,52000000,None,None,None,None,-53000000,None,-190000000,9000000,504000000,295000000,1266000000,971000000,577000000,250000000,355000000,102000000,496000000,10000000,-18000000,None,18000000,1284000000,6000000,None,29000000,248000000,-256000000,18000000,504000000,538000000,266000000,295000000,2019-02-20,0.76,0.7312,0.0288,3.9387
A,USD,8558000000,3865000000,2247000000,2247000000,628000000,None,4693000000,822000000,None,3464000000,491000000,2973000000,None,75000000,None,190000000,332000000,3961000000,1160000000,340000000,313000000,None,None,2799000000,None,1799000000,None,1799000000,1799000000,203000000,763000000,4593000000,None,-336000000,3000000,322000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIG,USD,491984000000,12890000000,2873000000,12547000000,None,None,6614000000,2172000000,None,4442000000,360000000,4082000000,314209000000,0,9674000000,41819000000,232043000000,434675000000,401083000000,None,None,None,1388000000,34540000000,None,34540000000,1388000000,2213000000,34540000000,20486000000,400135000000,56361000000,49144000000,20884000000,4766000000,866609429,-356000000,8182000000,None,969000000,1466000000,1827000000,None,None,None,-560000000,694000000,-84000000,0,745000000,750000000,None,280000000,280000000,None,0,675000000,0,-750000000,0,-560000000,None,-622000000,12424000000,12560000000,136000000,10471000000,12288000000,2383000000,None,136000000,-128000000,-407000000,None,407000000,-3000000,None,None,1549000000,-759000000,-137000000,3000000,-620000000,-1499000000,-352000000,None,2019-02-13,-0.63,0.448,-1.078,-240.625
APD,USD,19142000000,5089900000,2923300000,2935600000,403400000,1268200000,14052100000,9959800000,11626700000,1197300000,416900000,780400000,2228300000,1242400000,12300000,407800000,666700000,7938600000,2303500000,None,None,453300000,23000000,5635100000,None,3744900000,430300000,None,3767900000,1848900000,1551600000,10882900000,2083600000,13497900000,249400000,219900000,655200000,None,None,-55400000,48900000,258000000,403400000,38500000,10400000,357000000,-226500000,-289800000,-38000000,0,0,None,241500000,241500000,None,None,0,None,4700000,None,132000000,-6900000,347500000,651000000,2224000000,1573000000,1544000000,455000000,189600000,15000000,203900000,None,-37300000,None,37300000,None,18500000,None,258000000,479600000,132100000,37300000,347500000,278200000,516900000,774900000,2019-01-25,1.86,1.871,-0.011,-0.5879
AKAM,USD,5461770000,2535354000,1036455000,1036455000,None,479889000,3090760000,910618000,1677219000,1655752000,168348000,1487404000,1263822000,209066000,855650000,18711000,116067000,2269910000,1210709000,99089000,73640000,686552000,686552000,1103553000,None,1560632000,686552000,686400000,1560632000,27681000,160940000,3191860000,0,-430890000,1629000,162904550,286155000,1460000,1215000,16863000,18882000,116294000,117334000,16834000,None,469436000,171701000,-126124000,None,124075000,124075000,None,None,None,None,None,0,0,-113964000,None,469436000,-1316000,94015000,469436000,713363000,243927000,243927000,120288000,267362000,60342000,350148000,7308000,-14582000,None,14582000,713363000,59000,None,8292000,113073000,19058000,14582000,469436000,93321000,127655000,135947000,2019-02-12,1.07,0.9972,0.0728,7.3004
ALK,USD,10912000000,1787000000,105000000,1236000000,60000000,366000000,9125000000,6781000000,3242000000,2070000000,127000000,1943000000,1131000000,7000000,1131000000,125000000,274000000,7161000000,2942000000,132000000,1874000000,486000000,5000000,2602000000,None,2103000000,486000000,1617000000,2108000000,1493000000,418000000,3751000000,568000000,4534000000,1000000,123194430,209000000,12000000,None,None,1000000,108000000,435000000,-25000000,None,23000000,-298000000,19000000,None,13000000,13000000,None,40000000,40000000,None,0,None,None,-13000000,None,-70000000,None,23000000,331000000,2064000000,1733000000,749000000,46000000,403000000,None,2018000000,9000000,-20000000,None,20000000,None,-3000000,None,108000000,36000000,13000000,20000000,23000000,3000000,56000000,160000000,2019-01-24,0.75,0.7139,0.0361,5.0567
ALB,USD,7581674000,1998421000,555320000,555346000,700540000,738367000,5583253000,3021084000,1777979000,1953312000,386143000,1567169000,519571000,528722000,26000,84790000,80135000,3996353000,1183173000,522516000,None,307294000,307294000,2803243000,None,1705210000,307294000,1397916000,1705210000,96040000,526942000,3585321000,None,2566050000,1056000,105616000,169224000,53930000,None,None,217932000,50187000,228316000,-97448000,-124067000,146049000,-227989000,-13598000,0,0,0,None,35674000,35674000,None,None,0,None,1331000,None,-85906000,-13543000,129596000,320384000,921699000,601315000,601315000,174807000,120916000,16384000,8277000,None,None,None,12571000,-8277000,-32528000,None,6733000,140792000,11196000,12571000,100472000,93105000,174807000,181540000,2019-02-20,1.53,1.4696,0.0604,4.11
ARE,USD,14464956000,272130000,234181000,234181000,None,None,421872000,14787000,None,150340000,150340000,None,12151200000,237507000,None,64613000,12904079000,6570242000,612812000,None,None,None,208000000,4292293000,None,5478255000,4606000,4292293000,5478255000,110280000,None,7341965000,None,None,1110000,111011816,156251000,27455000,None,12000,12245000,1790000,353647000,-1242000,None,-18631000,-397611000,280627000,0,None,13976000,None,101263000,100000000,1302000,596769000,847000000,None,582793000,None,340463000,-1017000,-24684000,340463000,340463000,147375000,97682000,340463000,22385000,None,147375000,None,-40239000,None,40239000,340463000,10000,None,124990000,-18631000,None,40239000,340463000,-31308000,340463000,465453000,2019-02-04,-0.3,0.5344,-0.8344,-156.1377
ALGN,USD,2052458000,1302479000,636899000,833819000,55641000,439009000,694402000,521329000,171727000,81949000,17920000,64029000,261057000,64137000,196920000,6511000,26987000,799567000,692073000,64256000,410189000,None,None,29486000,None,None,None,None,None,393138000,29486000,1252891000,None,378143000,8000,79778000,241295000,None,None,-92169000,-12355000,16542000,54279000,19381000,6917000,97392000,30948000,-54283000,None,50000000,50000000,None,None,None,None,28000,None,None,-49972000,None,216117000,-1843000,97392000,383096000,534020000,150924000,150924000,120473000,226819000,35804000,262623000,None,2249000,None,None,528420000,-564000,None,44200000,119909000,22517000,None,97392000,95346000,120473000,164673000,2019-01-29,1.2,1.154,0.046,3.9861
ALLE,USD,2810200000,931600000,283800000,283800000,280300000,324900000,1891300000,276700000,472100000,1430100000,547100000,883000000,16000000,16000000,None,19600000,87200000,2156200000,520800000,235000000,None,35300000,35300000,1670700000,None,2915000000,35300000,1409500000,2915000000,34800000,28800000,651000000,None,873600000,900000,94700000,197400000,148500000,None,None,None,53700000,17300000,8600000,-19700000,132900000,-35100000,-66500000,100000,37300000,37300000,None,-59600000,19800000,None,None,0,None,-34100000,None,100300000,None,132800000,127600000,649100000,560800000,401900000,141400000,159100000,54400000,212900000,100000,-13700000,None,13700000,-300000,-500000,None,7700000,127100000,-5700000,13700000,132900000,107100000,140800000,148500000,2019-02-19,1.22,1.2178,0.0022,0.1807
LNT,USD,15426000000,785100000,20900000,20900000,211800000,350400000,1747200000,12462400000,None,None,None,None,559000000,431300000,None,80000000,89700000,10840300000,1644100000,543300000,None,697700000,441200000,8996200000,None,5502800000,256500000,5246300000,5944000000,260400000,287200000,4585700000,None,2545900000,2400000,236063279,85800000,75900000,None,33900000,222000000,130600000,505900000,150200000,33100000,121400000,-251300000,-56400000,304400000,None,None,None,78900000,78700000,None,5700000,0,None,5300000,None,121400000,None,87500000,873500000,873500000,503400000,120800000,121400000,30700000,None,344400000,None,-63200000,None,63200000,873500000,-2000000,None,130600000,93400000,5900000,63200000,85300000,121400000,156600000,287200000,2019-02-21,0.36,0.3517,0.0083,2.36
ALL,USD,112249000000,3526000000,499000000,3526000000,None,None,9263000000,1045000000,2410000000,713000000,713000000,2530000000,81260000000,7505000000,3027000000,10304000000,25543000000,90937000000,124000000,None,None,None,-1000000,6451000000,None,6451000000,-1000000,None,6451000000,14576000000,76324000000,21312000000,28085000000,44033000000,9000000,332000000,1357000000,23182000000,None,398000000,620000000,1742000000,82000000,-527000000,None,9481000000,737000000,-2055000000,None,1241000000,1626000000,None,196000000,159000000,37000000,None,0,0,-1619000000,None,9481000000,None,-542000000,9481000000,9481000000,1902000000,8070000000,9481000000,1573000000,None,1972000000,-73000000,-81000000,None,81000000,35699000000,2000000,None,36000000,-710000000,-168000000,81000000,9481000000,-568000000,-629000000,-593000000,2019-02-05,1.24,1.1604,0.0796,6.8597
GOOGL,USD,232792000000,135676000000,16701000000,109140000000,1107000000,21193000000,97116000000,59719000000,22788000000,20108000000,2220000000,17888000000,199328000000,15159000000,92439000000,4236000000,2693000000,55164000000,34620000000,4378000000,2180000000,None,0,19280000000,None,4062000000,None,3950000000,4062000000,1784000000,3545000000,177628000000,None,134885000000,45049000000,695556000,12987000000,None,None,3030000000,2854000000,2580000000,7081000000,2887000000,None,8948000000,-6876000000,-2746000000,None,2650000000,2650000000,None,None,None,None,None,None,None,-2650000000,None,3258000000,-107000000,8948000000,21358000000,39276000000,17918000000,17918000000,8221000000,7121000000,6034000000,13155000000,None,-29000000,None,29000000,40666000000,68000000,None,2580000000,10072000000,1124000000,29000000,8948000000,8318000000,10101000000,12681000000,2019-02-04,12.77,10.9778,1.7922,16.3257
GOOG,USD,232792000000,135676000000,16701000000,109140000000,1107000000,21193000000,97116000000,59719000000,22788000000,20108000000,2220000000,17888000000,199328000000,15159000000,92439000000,4236000000,2693000000,55164000000,34620000000,4378000000,2180000000,None,0,19280000000,None,4062000000,None,3950000000,4062000000,1784000000,3545000000,177628000000,None,134885000000,45049000000,695556000,12987000000,None,None,3030000000,2854000000,2580000000,7081000000,2887000000,None,8948000000,-6876000000,-2746000000,None,2650000000,2650000000,None,None,None,None,None,None,None,-2650000000,None,3258000000,-107000000,8948000000,21358000000,39276000000,17918000000,17918000000,8221000000,7121000000,6034000000,13155000000,None,-29000000,None,29000000,40666000000,68000000,None,2580000000,10072000000,1124000000,29000000,8948000000,8318000000,10101000000,12681000000,2019-02-04,12.77,10.9778,1.7922,16.3257
MO,USD,55459000000,4299000000,1333000000,14133000000,2331000000,142000000,38582000000,1938000000,3012000000,17475000000,12279000000,5196000000,30496000000,17696000000,12800000000,326000000,1251000000,40631000000,21193000000,399000000,288000000,13848000000,12704000000,14445000000,None,13042000000,1144000000,11898000000,25746000000,5357000000,254000000,14787000000,33524000000,43962000000,935000000,1874057595,1825000000,3065000000,None,22000000,231000000,59000000,106000000,-45000000,276000000,1251000000,-12851000000,9967000000,12800000000,356000000,356000000,None,1506000000,1506000000,None,0,0,None,-356000000,None,1251000000,None,1250000000,2922000000,6114000000,2583000000,1864000000,1744000000,2033000000,252000000,968000000,None,-162000000,None,194000000,6114000000,131000000,None,8000000,1709000000,459000000,None,2922000000,1145000000,1744000000,1752000000,2019-01-31,0.95,0.9493,0.0007,0.0737
AMZN,USD,162648000000,75101000000,31750000000,41250000000,17174000000,16677000000,91662000000,61797000000,33973000000,18658000000,4110000000,14548000000,40567000000,440000000,9500000000,418000000,11202000000,119099000000,68391000000,38192000000,15836000000,9071000000,1371000000,61758000000,None,24965000000,1371000000,23495000000,24965000000,23663000000,17563000000,43549000000,1837000000,19625000000,5000000,491000000,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000,72383000000,72383000000,59490000000,44786000000,3786000000,14229000000,7669000000,15667000000,150000000,-387000000,None,387000000,72383000000,-199000000,None,4262000000,3354000000,327000000,387000000,3023000000,3030000000,3741000000,8003000000,2019-01-31,6.04,5.5141,0.5259,9.5374
AMCR,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540500000,None,None,None,None,101000000,59200000,None,-26726313.37,140600000,-7100000,-384200000,-25000000,0,None,None,139000000,288500000,None,2900000,None,None,25000000,None,None,None,138600000,453000000,2285400000,1832400000,1832400000,221500000,205300000,17300000,191600000,None,None,None,52100000,None,None,None,None,169700000,31100000,None,140600000,96900000,221800000,221800000,,,,,
AMD,USD,4556000000,3540000000,1078000000,1156000000,845000000,1235000000,1016000000,348000000,707000000,289000000,226000000,289000000,136000000,58000000,78000000,195000000,321000000,3290000000,1984000000,834000000,22000000,136000000,136000000,1317000000,None,1250000000,136000000,1114000000,1250000000,24000000,192000000,1266000000,50000000,-7436000000,10000000,1005000000,120000000,72000000,None,86000000,213000000,43000000,41000000,53000000,107000000,38000000,-88000000,0,0,None,None,None,None,None,None,0,0,None,26000000,None,38000000,None,38000000,537000000,1390000000,1020000000,882000000,28000000,138000000,371000000,509000000,None,110000000,139000000,29000000,1419000000,4000000,None,43000000,3000000,-35000000,29000000,38000000,40000000,32000000,62000000,2019-01-29,0.08,0.0846,-0.0046,-5.4374
AEE,USD,27215000000,1533000000,16000000,16000000,483000000,837000000,26817000000,22810000000,12273000000,411000000,None,411000000,252000000,292000000,None,63000000,650000000,19584000000,2687000000,None,None,1177000000,597000000,17335000000,None,8509000000,580000000,7859000000,9106000000,544000000,408000000,7631000000,None,2024000000,2000000,244500000,484000000,None,None,2000000,-152000000,24000000,597000000,-105000000,-43000000,69000000,-617000000,148000000,76000000,0,0,None,118000000,117000000,None,18000000,499000000,None,18000000,None,69000000,None,69000000,1419000000,1419000000,610000000,481000000,166000000,118000000,None,1253000000,None,-92000000,7000000,99000000,1419000000,18000000,None,263000000,85000000,16000000,99000000,166000000,63000000,166000000,446000000,2019-02-14,0.28,0.3181,-0.0381,-11.9774
