ticker,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
AAP,USD,8428657000,5306693000,126087000,126087000,4413803000,683024000,None,1439621000,1716511000,None,626974000,990695000,None,None,None,83779000,64674000,None,3659631000,3049218000,None,None,None,None,None,None,520000,1073372000,None,47137000,225851000,3023675000,141223000,2565927000,8000,73782000,35081000,None,None,-16417000,131591000,77430000,65279000,42207000,89384000,107960000,-64139000,19872000,38490000,3121000,3121000,None,8902000,None,None,1036000,None,None,-2085000,None,-9091000,95000,107960000,1270684000,2890838000,2727272000,1620154000,179780000,1090904000,None,1107118000,None,None,None,None,2890838000,4813000,None,14566000,166163000,58203000,None,107960000,107087000,179780000,194346000,2017-05-24,1.6,2.1365,-0.5365,-25.1112
AES,USD,36508000000,6401000000,1588000000,2222000000,645000000,2134000000,28156000000,23148000000,9777000000,1510000000,353000000,1157000000,674000000,674000000,634000000,1040000000,1886000000,33517000000,5243000000,1657000000,None,None,1137000000,24362000000,None,19197000000,1137000000,None,20334000000,41000000,2996000000,2991000000,1892000000,-1139000000,8000000,660108793,708000000,195000000,None,-9000000,-111000000,291000000,474000000,-50000000,16000000,98000000,-317000000,-79000000,141000000,0,0,None,79000000,79000000,None,0,None,None,0,None,288000000,11000000,-24000000,557000000,2581000000,2024000000,2024000000,39000000,54000000,None,525000000,97000000,-348000000,-61000000,287000000,-4000000,100000000,None,291000000,43000000,67000000,331000000,-24000000,48000000,330000000,621000000,2017-05-08,0.17,0.2046,-0.0346,-16.911
AFL,USD,133650000000,4205000000,4205000000,4205000000,None,None,444000000,444000000,None,None,None,None,116878000000,723000000,80196000000,2203000000,96000000,113310000000,108060000000,None,None,None,5250000000,5250000000,None,5230000000,6732000000,None,5230000000,13550000000,102434000000,20340000000,10767000000,26400000000,67000000,398002000,1757000000,47000000,None,937000000,-65000000,294000000,None,-106000000,None,592000000,-1527000000,-876000000,None,610000000,610000000,None,166000000,166000000,None,None,524000000,None,-599000000,11000000,-654000000,-8000000,592000000,-1703000000,5309000000,7012000000,4343000000,1027000000,675000000,None,1003000000,None,-62000000,None,62000000,4515000000,-20000000,None,None,898000000,306000000,62000000,592000000,594000000,960000000,None,2017-04-27,0.835,0.8099,0.0251,3.0991
A,USD,8016000000,3800000000,2389000000,2389000000,548000000,677000000,4216000000,675000000,None,2941000000,373000000,2568000000,None,134000000,None,186000000,466000000,3641000000,1187000000,265000000,301000000,241000000,241000000,2455000000,None,1789000000,241000000,1802000000,2030000000,139000000,335000000,4372000000,0,-393000000,3000000,321000000,257000000,11000000,None,47000000,-134000000,54000000,43000000,-79000000,-3000000,214000000,-43000000,-67000000,52000000,83000000,83000000,None,43000000,43000000,None,None,None,None,-75000000,None,148000000,1000000,164000000,572000000,1082000000,510000000,366000000,201000000,307000000,84000000,429000000,5000000,-20000000,None,20000000,None,5000000,None,31000000,191000000,27000000,20000000,214000000,176000000,211000000,242000000,2017-05-22,0.58,0.4841,0.0959,19.81
AIG,USD,500162000000,13588000000,1918000000,12991000000,None,None,497744000000,None,None,None,None,None,315505000000,317891000000,11073000000,44574000000,239769000000,425495000000,395346000000,None,None,None,30747000000,30747000000,None,30747000000,30747000000,3151000000,30747000000,26872000000,394748000000,74069000000,44915000000,29591000000,4766000000,942480026,-10336000000,-4970000000,None,None,1201000000,1108000000,None,None,None,1211000000,14499000000,-4048000000,0,3585000000,3585000000,None,307000000,307000000,None,0,151000000,None,-3585000000,0,-2000000,-82000000,1185000000,-3931000000,12632000000,16563000000,9315000000,-6374000000,2443000000,None,2443000000,-126000000,-298000000,None,298000000,8290000000,None,None,1012000000,1701000000,516000000,297000000,1185000000,1736000000,1999000000,None,2017-05-03,1.36,1.073,0.287,26.7474
APD,USD,17871500000,5294100000,1869300000,3292500000,322800000,1176300000,12577400000,8198200000,10518000000,1204800000,377600000,827200000,2444200000,1296300000,1423200000,362000000,730200000,8451300000,2602300000,None,None,542800000,122300000,5849000000,None,3720900000,420500000,3300400000,3843200000,24100000,1897900000,9317400000,2206300000,12692500000,249400000,217900000,2135700000,None,None,-189000000,-81000000,211800000,293000000,-70200000,-10800000,2135700000,2055700000,-687300000,-44400000,0,0,None,187100000,187100000,None,None,100000,None,9200000,None,1202500000,8400000,2130000000,576300000,1980100000,1403800000,1403800000,395600000,177600000,14800000,192700000,None,-30500000,None,30500000,0,5300000,None,211800000,2224500000,94500000,30500000,304400000,2348000000,2255000000,2466800000,2017-04-27,1.43,1.3771,0.0529,3.8414
AKAM,USD,4449995000,1398461000,522319000,845069000,None,400792000,3777601000,824724000,None,1371398000,141894000,1229504000,1055939000,739065000,322750000,152600000,109015000,1191449000,381876000,90179000,67939000,None,645719000,809573000,None,601438000,645719000,684300000,601438000,10235000,119447000,3258546000,72467000,-879799000,1743000,173189385,142618000,None,800000,-9548000,77211000,86533000,91181000,30146000,None,80930000,140306000,-88858000,None,72467000,72467000,None,None,None,None,None,0,0,-54937000,None,198150000,5019000,74583000,394566000,600293000,205727000,205703000,105334000,228575000,52162000,288306000,4624000,-4597000,None,4597000,600293000,-684000,None,7569000,104677000,30094000,4597000,80930000,85320000,109274000,116843000,2017-05-02,0.69,0.6726,0.0174,2.587
ALK,USD,10302000000,2213000000,183000000,1710000000,50000000,321000000,8089000000,5809000000,3008000000,2081000000,139000000,1942000000,None,None,1527000000,132000000,199000000,7288000000,2835000000,95000000,641000000,332000000,332000000,1922000000,None,2863000000,332000000,2531000000,2863000000,1218000000,438000000,3014000000,443000000,3629000000,1000000,123729188,470000000,26000000,None,1000000,-48000000,90000000,236000000,None,None,99000000,-488000000,-127000000,None,0,0,None,37000000,37000000,None,0,None,None,0,None,-145000000,None,93000000,453000000,1740000000,1271000000,564000000,157000000,667000000,None,1583000000,7000000,-25000000,None,25000000,None,-1000000,None,90000000,142000000,49000000,25000000,99000000,99000000,167000000,263000000,2017-04-26,1.05,1.0066,0.0434,4.3115
ALB,USD,7366468000,2390254000,1254536000,1254536000,518936000,562946000,4976214000,2381380000,1584276000,1954931000,410357000,1544574000,36000,493406000,None,53836000,146497000,3728799000,1207947000,336890000,None,314500000,314500000,2407643000,None,1712886000,314500000,1398386000,1712886000,289145000,201884000,3637669000,None,2137703000,1108000,110752000,82585000,500000,None,None,-1363000,45070000,54143000,None,None,62657000,-80143000,-1021799000,None,250000000,250000000,None,34330000,34330000,None,None,0,None,-247830000,None,-1015220000,4137000,51213000,254956000,722063000,467107000,466975000,121705000,108928000,24323000,138064000,None,None,None,68513000,-57701000,265000,None,5740000,63184000,11971000,68513000,51213000,116644000,121705000,127445000,2017-05-03,1.05,0.9601,0.0899,9.3636
ARE,USD,10868626000,169529000,151209000,151209000,None,None,145774000,12304000,None,70070000,70070000,None,9915595000,50457000,394471000,14895000,10157728000,5422299000,476098000,None,None,None,3883266000,2799508000,None,4430686000,3883266000,2799508000,4430686000,130000000,None,4952431000,None,21460000,899000,88147000,107644000,30080000,None,17923000,20474000,2299000,436116000,235000,None,47555000,-468356000,388690000,-1806000,None,17934000,None,77322000,73705000,3617000,217759000,1636785000,None,217759000,None,26177000,185000,41711000,464186000,657685000,193499000,77087000,347774000,19229000,None,116412000,1487000,-29246000,538000,29784000,206523000,670000,None,97183000,47555000,None,30454000,351109000,57816000,347774000,444957000,2017-05-01,0.29,0.4042,-0.1142,-28.2533
ALGN,USD,1459293000,918167000,261027000,545586000,35174000,267128000,607534000,231692000,None,120349000,27902000,92447000,427073000,142514000,284559000,70279000,14405000,414418000,365554000,37028000,202895000,None,None,2542000,None,None,None,None,None,202895000,2542000,1044875000,None,196157000,8000,80324000,47621000,0,None,17210000,32975000,7867000,59569000,24525000,7923000,69420000,-148462000,-33001000,None,3793000,3793000,None,None,None,None,7288000,None,None,3495000,None,-131412000,2430000,69420000,235625000,310341000,74716000,74716000,61673000,151148000,22804000,173952000,None,1195000,None,None,None,524000,None,1400000,62197000,-7223000,None,69420000,68976000,61673000,63073000,2017-04-27,0.85,0.6672,0.1828,27.3981
ALLE,USD,2185400000,742200000,189600000,189600000,238000000,268900000,1460500000,232100000,None,1092800000,368200000,724600000,None,None,None,45700000,118300000,2030400000,398500000,173100000,None,47100000,47100000,1631900000,None,1404800000,47100000,1404800000,1451900000,178300000,227100000,151400000,None,401800000,1000000,95300000,-40900000,52500000,None,None,None,5200000,7800000,None,None,68700000,-27800000,-56000000,-1100000,30000000,30000000,None,15200000,15200000,None,None,0,None,-30000000,None,-122800000,1900000,68400000,76800000,532800000,456000000,307600000,99500000,141700000,None,148000000,100000,-15900000,None,15900000,-100000,-1300000,None,5200000,82000000,13600000,15900000,68700000,81200000,97900000,103100000,2017-04-27,0.73,0.6896,0.0404,5.8585
LNT,USD,13464900000,749800000,8400000,8400000,187700000,424900000,1919500000,10448800000,None,None,None,None,19100000,346800000,None,70400000,14900000,9568000000,1165000000,369500000,None,307400000,302800000,8203000000,None,4320700000,4600000,4316100000,4623500000,272900000,297900000,3896900000,-10100000,2205900000,2300000,227823278,173500000,51800000,None,-27100000,-91800000,107000000,139300000,-71500000,25400000,103000000,-87200000,-29900000,58700000,None,None,None,71500000,71500000,None,0,0,None,0,None,200000,None,103000000,378300000,853900000,475600000,332500000,147200000,36100000,None,296000000,None,-52300000,None,52300000,853900000,-4200000,None,107000000,120600000,17600000,52300000,99000000,103000000,172900000,279900000,2017-05-03,0.43,0.4324,-0.0024,-0.555
ALL,USD,110243000000,3195000000,442000000,3195000000,None,None,9344000000,1067000000,None,2295000000,2295000000,2295000000,81143000000,5982000000,2753000000,9531000000,24981000000,89085000000,82739000000,None,None,None,6345000000,6346000000,None,6346000000,6345000000,None,6346000000,13037000000,81906000000,21158000000,24887000000,41208000000,9000000,365000000,857000000,3000000,None,188000000,-6000000,1169000000,74000000,-8000000,None,6550000000,-280000000,-571000000,None,264000000,264000000,None,151000000,122000000,29000000,None,0,0,-197000000,None,6000000,None,695000000,8082000000,9644000000,1352000000,8539000000,6975000000,1097000000,None,1107000000,-51000000,-85000000,None,85000000,8152000000,2000000,None,119000000,1012000000,317000000,85000000,6550000000,914000000,1097000000,None,2017-05-02,1.64,1.1024,0.5376,48.7663
GOOGL,USD,172756000000,108794000000,18132000000,92439000000,280000000,12969000000,63962000000,35936000000,14385000000,19684000000,3137000000,16547000000,84840000000,10931000000,74307000000,3106000000,1607000000,27807000000,15256000000,2306000000,1471000000,None,None,12551000000,None,3937000000,None,3937000000,-63000000,1148000000,2763000000,144949000000,None,109420000000,37698000000,692108000,9548000000,None,None,-1654000000,-1267000000,1503000000,2508000000,-1267000000,None,5377000000,-2851000000,-1674000000,None,1127000000,1127000000,None,None,None,None,None,None,None,-1127000000,None,5214000000,191000000,5426000000,14955000000,24750000000,9795000000,9795000000,6568000000,4445000000,3942000000,8387000000,None,-25000000,None,25000000,-2000000,34000000,None,1503000000,6819000000,1393000000,25000000,5377000000,5659000000,6844000000,8347000000,2017-04-27,10.006,9.4253,0.5807,6.1611
GOOG,USD,172756000000,108794000000,18132000000,92439000000,280000000,12969000000,63962000000,35936000000,14385000000,19684000000,3137000000,16547000000,84840000000,10931000000,74307000000,3106000000,1607000000,27807000000,15256000000,2306000000,1471000000,None,None,12551000000,None,3937000000,None,3937000000,-63000000,1148000000,2763000000,144949000000,None,109420000000,37698000000,692108000,9548000000,None,None,-1654000000,-1267000000,1503000000,2508000000,-1267000000,None,5377000000,-2851000000,-1674000000,None,1127000000,1127000000,None,None,None,None,None,None,None,-1127000000,None,5214000000,191000000,5426000000,14955000000,24750000000,9795000000,9795000000,6568000000,4445000000,3942000000,8387000000,None,-25000000,None,25000000,-2000000,34000000,None,1503000000,6819000000,1393000000,25000000,5377000000,5659000000,6844000000,8347000000,2017-04-27,10.006,9.3552,0.6508,6.9566
MO,USD,46175000000,7626000000,5228000000,5228000000,2122000000,135000000,38549000000,1923000000,2933000000,17508000000,12201000000,5307000000,17579000000,17579000000,None,141000000,520000000,33874000000,8300000000,235000000,None,0,0,25574000000,None,13884000000,13884000000,13884000000,0,7649000000,431000000,12260000000,29496000000,37124000000,935000000,1939000000,2675000000,28000000,None,515000000,50000000,52000000,33000000,-18000000,68000000,1402000000,-230000000,-1776000000,0,551000000,551000000,None,1187000000,1187000000,None,0,0,None,-551000000,None,659000000,None,1401000000,2776000000,5904000000,3331000000,1813000000,2239000000,528000000,None,27000000,None,-179000000,None,179000000,0,23000000,None,52000000,2090000000,689000000,None,1402000000,1241000000,2239000000,2321000000,2017-05-02,0.73,0.737,-0.007,-0.9498
AMZN,USD,80969000000,39460000000,15440000000,21531000000,10600000000,7329000000,41509000000,32632000000,None,3823000000,3823000000,3823000000,None,None,6091000000,7329000000,5054000000,59295000000,37399000000,18891000000,5454000000,5449000000,21599000000,27696000000,None,8827000000,1049000000,7691000000,8827000000,13054000000,14205000000,21674000000,1837000000,6327000000,5000000,478000000,-1619000000,4000000,None,-2811000000,-947000000,2435000000,1861000000,994000000,-947000000,724000000,-1350000000,-888000000,None,0,0,None,None,None,None,None,24000000,None,0,None,-3894000000,224000000,724000000,7985000000,35575000000,27590000000,22440000000,1005000000,2715000000,4813000000,5194000000,39000000,-139000000,None,139000000,35714000000,48000000,None,2435000000,953000000,229000000,139000000,724000000,912000000,1092000000,3527000000,2017-04-27,1.48,1.102,0.378,34.3013
AMD,USD,3299000000,2498000000,722000000,722000000,839000000,None,801000000,180000000,725000000,222000000,222000000,289000000,None,58000000,221000000,118000000,274000000,2890000000,1372000000,529000000,None,None,1408000000,1518000000,None,1408000000,1408000000,1408000000,1408000000,67000000,110000000,409000000,99000000,-7876000000,9000000,942000000,-299000000,None,None,60000000,348000000,34000000,23000000,395000000,-76000000,-71000000,-246000000,3000000,None,None,None,None,None,None,None,None,None,None,8000000,None,-542000000,None,-33000000,378000000,1178000000,800000000,800000000,11000000,123000000,271000000,387000000,None,-32000000,None,32000000,-4000000,-5000000,None,34000000,-28000000,5000000,32000000,-71000000,-32000000,4000000,38000000,2017-05-01,-0.04,-0.0414,0.0014,3.3816
AEE,USD,24811000000,1450000000,8000000,8000000,467000000,752000000,24304000000,20298000000,None,411000000,411000000,411000000,None,None,None,105000000,532000000,17747000000,2762000000,None,None,1595000000,914000000,15524000000,None,6597000000,681000000,6597000000,914000000,280000000,481000000,7064000000,None,1563000000,2000000,242600000,331000000,None,None,-192000000,-111000000,24000000,504000000,-44000000,-60000000,104000000,-539000000,207000000,356000000,24000000,39000000,None,109000000,107000000,None,0,0,None,-39000000,None,-1000000,None,102000000,605000000,1515000000,909000000,787000000,242000000,118000000,None,1273000000,None,-92000000,7000000,99000000,1515000000,18000000,None,241000000,159000000,57000000,99000000,104000000,102000000,258000000,499000000,2017-05-04,0.42,0.4117,0.0083,2.016
AAL,USD,52627000000,10626000000,374000000,6676000000,1154000000,1397000000,49707000000,32291000000,14640000000,6327000000,2236000000,4091000000,None,None,6302000000,1399000000,9710000000,49170000000,15286000000,1882000000,None,1714000000,1714000000,33884000000,None,None,1714000000,None,-243000000,3336000000,2753000000,3457000000,None,1823000000,5000000,495749816,2250000000,259000000,None,None,None,None,1714000000,None,None,234000000,-1870000000,-349000000,None,484000000,484000000,None,51000000,51000000,None,0,899000000,None,-484000000,None,52000000,None,340000000,3556000000,9367000000,5811000000,2137000000,737000000,3143000000,None,4828000000,21000000,-257000000,None,257000000,9820000000,34000000,None,405000000,535000000,195000000,257000000,234000000,326000000,792000000,1197000000,2017-04-27,0.61,0.5724,0.0376,6.5688
AEP,USD,61728300000,3616400000,175000000,450000000,955300000,1854800000,11875600000,46236300000,16674200000,52500000,52500000,52500000,395500000,310500000,275000000,394200000,2171100000,44015000000,7914500000,1116900000,None,4050200000,1536000000,36100500000,None,19236400000,2514200000,16722200000,20772400000,1008000000,728300000,17687100000,None,8194300000,3328300000,491712042,806800000,205900000,None,-308200000,136900000,-44400000,1365800000,235800000,-13400000,594200000,776200000,-1687100000,-177000000,None,None,None,291400000,291400000,None,0,82900000,None,0,None,-35500000,None,592200000,2312700000,3933300000,1620600000,1405200000,1085700000,259800000,None,2847600000,8000000,-221800000,None,221800000,29100000,62100000,None,-44400000,935400000,343200000,221800000,592200000,577500000,1085700000,1112800000,2017-04-27,0.96,0.9474,0.0126,1.33
